aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.0,1.5,0.8639666666666667,1.4994333333333334,0.8493333333333334,-2.65,-1.5889999999999997,-2.6356,-1.5172999999999999
0.005,1.5,0.8769200000000067,1.4994333333333334,0.7916,-2.65,-1.5985399999999972,-2.6356,-1.5172999999999999
0.01,1.5,0.8677666666666818,1.4994185185185185,0.8419999999999925,-2.65,-1.593677777777776,-2.6356,-1.4927222222222294
0.015,1.5,0.8888333333333334,1.4993999999999998,0.8328333333333333,-2.65,-1.5971666666666666,-2.6356,-1.4699
0.02,1.5,0.8885000000000001,1.4993666666666667,0.8493333333333334,-2.65,-1.5945,-2.6356,-1.5330999999999777
0.025,1.5,0.8820666666666667,1.4993999999999998,0.8575666666666667,-2.65,-1.5897333333333332,-2.6356,-1.5172999999999999
0.03,1.5,0.8825333333333333,1.4993666666666667,0.8657999999999895,-2.65,-1.5884,-2.6356,-1.4857000000000202
0.035,1.5,0.8612333333333333,1.4993666666666667,0.8163333333333332,-2.65,-1.5976,-2.6356,-1.5489
0.04,1.5,0.8649999999999999,1.4993999999999998,0.816333333333338,-2.65,-1.5919,-2.6356,-1.5489
0.045,1.5,0.8781888888888943,1.4993999999999998,0.8080999999999999,-2.65,-1.5906333333333356,-2.6356,-1.5102777777777108
0.05,1.5,0.8772000000000001,1.4993666666666667,0.8163333333333774,-2.65,-1.5922666666666665,-2.6356,-1.5015000000000844
0.055,1.5,0.8963999999999918,1.4993666666666667,0.8080999999999999,-2.65,-1.5987333333333265,-2.6356,-1.5015
0.06,1.5,0.872,1.4993999999999998,0.8575666666666667,-2.65,-1.6018666666666668,-2.6356,-1.5489
0.065,1.5,0.8933,1.4994333333333334,0.8411,-2.65,-1.5974666666666666,-2.6356,-1.4857000000000002
0.07,1.5,0.8673000000000001,1.4994333333333334,0.8493333333333334,-2.65,-1.5950666666666666,-2.6356,-1.5331000000000001
0.075,1.5,0.8808333333333334,1.4993999999999998,0.8328333333333333,-2.65,-1.5896,-2.6356,-1.5331000000000001
0.08,1.5,0.8622666666666667,1.4994333333333334,0.8575666666666667,-2.65,-1.6008666666666667,-2.6356,-1.5331000000000001
0.085,1.5,0.865833333333408,1.4994666666666667,0.8411,-2.65,-1.6004666666666623,-2.6356,-1.5172999999999999
0.09,1.5,0.8920666666666667,1.4994333333333334,0.8328333333333333,-2.65,-1.5995666666666668,-2.6356,-1.5015000000000074
0.095,1.5,0.8769333333333332,1.4994666666666667,0.8328333333333333,-2.65,-1.6022666666666667,-2.6356,-1.4699
0.1,1.5,0.8710333333333344,1.4994333333333334,0.8328333333333392,-2.65,-1.6006333333333262,-2.6356,-1.4857000000000113
0.105,1.5,0.886126666666665,1.4993999999999998,0.8081,-2.65,-1.601633333333334,-2.6356,-1.5172999999999999
0.11,1.5,0.8759666666666667,1.4994333333333334,0.8245999999999766,-2.65,-1.5942333333333334,-2.6356,-1.5172999999999852
0.115,1.5,0.8648333333333333,1.4994666666666667,0.8411,-2.65,-1.6023666666666667,-2.6356,-1.5331000000000001
0.12,1.5,0.8990333333333376,1.4993666666666667,0.8411,-2.65,-1.6091333333333289,-2.6356,-1.5489
0.125,1.5,0.87,1.4993999999999998,0.8575666666666667,-2.65,-1.5963333333333332,-2.6356,-1.5489
0.13,1.5,0.8670666666666667,1.4994666666666665,0.8410666666667784,-2.65,-1.5987,-2.6356,-1.4856999999999776
