aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.1,1.49955,0.739875,1.496725,0.539625,-2.649725,-0.2648365384615393,-2.65585,-0.277225
0.105,1.49955,0.739875,1.496725,0.539625,-2.649725,-0.264575,-2.65585,-0.2772
0.11,1.49955,0.7399,1.49675,0.539625,-2.649725,-0.2643749999999996,-2.655875,-0.2772
0.115,1.49955,0.7399,1.49675,0.5396250000000002,-2.64975,-0.264075,-2.655875,-0.2772
0.12,1.499575,0.7399249999999999,1.49675,0.539625,-2.64975,-0.26375625,-2.655875,-0.277175
0.125,1.499575,0.7399249999999999,1.4968,0.539625,-2.64975,-0.2636,-2.6559,-0.277175
0.13,1.499575,0.7399249999999999,1.4968,0.539625,-2.64975,-0.26334999999999975,-2.6559,-0.277175
0.135,1.499575,0.7399249999999999,1.4968,0.539625,-2.64975,-0.2629875,-2.655925,-0.277175
0.14,1.499575,0.7399,1.4968249999999999,0.539625,-2.64975,-0.262825,-2.655925,-0.27715
0.145,1.4996,0.7399,1.4968249999999999,0.539625,-2.64975,-0.262625,-2.655925,-0.27715
0.15,1.4996,0.7399,1.4968333333333335,0.53965,-2.649775,-0.26237499999999964,-2.65595,-0.27715
0.155,1.4996,0.7399,1.496875,0.539625,-2.649775,-0.2621416666666668,-2.65595,-0.27715
0.16,1.4996,0.7399249999999999,1.496875,0.539625,-2.649775,-0.26185,-2.6559749999999998,-0.27715
0.165,1.499625,0.7399249999999999,1.4969,0.539625,-2.649775,-0.261575,-2.6559749999999998,-0.27715
0.17,1.499625,0.7399249999999999,1.4969,0.539625,-2.649775,-0.261425,-2.656,-0.27715
0.17500000000000002,1.499625,0.7399249999999999,1.4969,0.539625,-2.649775,-0.26115,-2.656,-0.27715
0.18,1.499625,0.7399249999999999,1.496925,0.539625,-2.649775,-0.260925,-2.656,-0.27715
0.185,1.49965,0.7399,1.49695,0.539625,-2.649775,-0.260675,-2.656025,-0.27715
0.19,1.49965,0.7398999999999997,1.496975,0.539625,-2.6498,-0.2604499999999991,-2.656025,-0.277125
0.195,1.49965,0.73988,1.496975,0.539625,-2.6498,-0.260205,-2.65605,-0.277125
0.2,1.49965,0.7399,1.496975,0.539625,-2.6498,-0.259925,-2.65605,-0.277125
0.20500000000000002,1.49965,0.7399,1.4969999999999999,0.539625,-2.6498,-0.25975,-2.656075,-0.277125
0.21,1.4996749999999999,0.7399249999999999,1.4969999999999999,0.53965,-2.6498,-0.259525,-2.656075,-0.277175
0.215,1.4996749999999999,0.73995,1.4969999999999999,0.53965,-2.6498,-0.25925,-2.656075,-0.277175
0.22,1.4996749999999999,0.7399249999999999,1.497025,0.53965,-2.6498,-0.259,-2.6561,-0.27715
0.225,1.4996749999999999,0.7399249999999999,1.497025,0.539625,-2.649825,-0.25878750000000017,-2.6561,-0.277125
0.23,1.4997,0.7399,1.497025,0.53965,-2.649825,-0.258525,-2.6561250000000003,-0.277125
0.23500000000000001,1.4997,0.7399,1.497075,0.539625,-2.649825,-0.25834999999999997,-2.6561250000000003,-0.277125
0.24,1.4997,0.7399,1.497075,0.539625,-2.649825,-0.2581,-2.6561500000000002,-0.277125
0.245,1.4997,0.7399249999999999,1.4971,0.53965,-2.649825,-0.2578625000000001,-2.6561500000000002,-0.27715
0.25,1.499725,0.7399249999999999,1.4971,0.539625,-2.649825,-0.257625,-2.656155,-0.27715
0.255,1.499725,0.7399249999999999,1.4971,0.539625,-2.649825,-0.25733125,-2.656175,-0.27715
0.26,1.499725,0.7399249999999999,1.497125,0.539625,-2.64985,-0.25705,-2.656175,-0.277125
0.265,1.499725,0.7399249999999999,1.49715,0.5396000000000001,-2.64985,-0.256875,-2.6562,-0.277125
0.27,1.4997275,0.7399,1.497175,0.5396000000000001,-2.64985,-0.256675,-2.6562,-0.277125
0.275,1.4997500000000001,0.7399249999999999,1.497175,0.539625,-2.64985,-0.2564374999999998,-2.656225,-0.27715
0.28,1.4997500000000001,0.7399249999999999,1.497175,0.539625,-2.64985,-0.25615,-2.656225,-0.27715
0.28500000000000003,1.4997500000000001,0.7399249999999999,1.4971999999999999,0.539625,-2.64985,-0.25595,-2.65625,-0.277125
0.29,1.4997500000000001,0.7399249999999999,1.4971999999999999,0.539625,-2.64985,-0.25565,-2.65625,-0.277125
0.295,1.499775,0.7399249999999999,1.4971999999999999,0.5396000000000001,-2.64985,-0.2554375000000002,-2.65625,-0.277125
0.3,1.499775,0.7399249999999999,1.49725,0.539625,-2.6498749999999998,-0.2552,-2.656275,-0.277125
0.305,1.499775,0.73995,1.49725,0.539625,-2.6498749999999998,-0.255025,-2.656275,-0.277125
0.31,1.499775,0.73995,1.49725,0.539625,-2.6498749999999998,-0.2547,-2.6563,-0.277125
0.315,1.499796153846154,0.73995,1.497275,0.539625,-2.6498749999999998,-0.2545142857142857,-2.6563,-0.277125
0.32,1.4998,0.7399249999999999,1.497275,0.539625,-2.6498749999999998,-0.25429999999999997,-2.656325,-0.27715
0.325,1.4998,0.7399249999999999,1.4973,0.539625,-2.6498749999999998,-0.254085,-2.656325,-0.277125
0.33,1.4998,0.73995,1.4973,0.539625,-2.6498749999999998,-0.2538,-2.6563499999999998,-0.277125
0.335,1.4998,0.73995,1.4973,0.539625,-2.6498999999999997,-0.253625,-2.6563499999999998,-0.27715
0.34,1.499825,0.73995,1.497325,0.539625,-2.6498999999999997,-0.25325,-2.6563499999999998,-0.27715
0.34500000000000003,1.499825,0.73995,1.497325,0.539625,-2.6498999999999997,-0.2530749999999998,-2.656375,-0.27715
0.35000000000000003,1.499825,0.73995,1.497325,0.539625,-2.6498999999999997,-0.2528,-2.656375,-0.277125
0.355,1.499825,0.7399249999999999,1.497375,0.539625,-2.6498999999999997,-0.25261000000000006,-2.6564,-0.277125
0.36,1.49985,0.7399249999999999,1.497375,0.539625,-2.6498999999999997,-0.252325,-2.6564,-0.277125
0.365,1.49985,0.73995,1.4973999999999998,0.539625,-2.6498999999999997,-0.25215,-2.656425,-0.277125
0.37,1.49985,0.73995,1.4973999999999998,0.53965,-2.649925,-0.2518966666666665,-2.656425,-0.27715
0.375,1.49985,0.73995,1.4973999999999998,0.53965,-2.649925,-0.25165,-2.656425,-0.27715
0.38,1.499875,0.7399249999999999,1.497425,0.539625,-2.649925,-0.251325,-2.65645,-0.27715
0.385,1.499875,0.7399249999999999,1.49745,0.539625,-2.649925,-0.2511125000000002,-2.65645,-0.277125
0.39,1.499875,0.7399249999999999,1.4974625,0.5396000000000001,-2.649925,-0.250875,-2.656475,-0.277125
0.395,1.499875,0.7399249999999999,1.497475,0.5396000000000001,-2.649925,-0.250725,-2.656475,-0.277125
0.4,1.4998902777777778,0.7399249999999999,1.497475,0.5396000000000001,-2.649925,-0.2504499999999999,-2.6565,-0.277125
0.405,1.4999,0.73995,1.4975,0.5396000000000001,-2.6499275,-0.25015,-2.6565,-0.277125
0.41000000000000003,1.4999,0.73995,1.4975,0.5396000000000001,-2.64995,-0.2499,-2.6565,-0.277125
0.41500000000000004,1.4999,0.73995,1.4975,0.539625,-2.64995,-0.2497,-2.6565250000000002,-0.277125
0.42,1.4999,0.73995,1.497525,0.539625,-2.64995,-0.249475,-2.6565250000000002,-0.27715
0.425,1.499925,0.7399249999999999,1.49755,0.539625,-2.64995,-0.249225,-2.65655,-0.277125
0.43,1.499925,0.73995,1.49755,0.539625,-2.64995,-0.249,-2.65655,-0.277125
0.435,1.499925,0.7399249999999999,1.4975749999999999,0.539625,-2.64995,-0.24871249999999995,-2.65655,-0.277125
0.44,1.499925,0.7399249999999999,1.4975749999999999,0.539625,-2.64995,-0.24849999999999828,-2.656575,-0.277125
0.445,1.4999500000000001,0.73995,1.4975749999999999,0.539625,-2.649975,-0.24826250000000002,-2.656575,-0.277125
0.45,1.4999500000000001,0.73995,1.4975999999999998,0.539625,-2.649975,-0.24812499999999993,-2.6566,-0.27715
0.455,1.4999500000000001,0.73995,1.4975999999999998,0.53965,-2.649975,-0.247784375,-2.6566,-0.277175
0.46,1.4999500000000001,0.73995,1.4975999999999998,0.53965,-2.649975,-0.24755,-2.6566,-0.277175
0.465,1.499975,0.739975,1.497625,0.53965,-2.649975,-0.24735000000000001,-2.656625,-0.27715
0.47000000000000003,1.499975,0.739975,1.497625,0.53965,-2.649975,-0.247025,-2.656625,-0.27715
0.47500000000000003,1.499975,0.73995,1.497625,0.53965,-2.649975,-0.24685000000000024,-2.65665,-0.27715
0.48,1.499975,0.73995,1.49765,0.539625,-2.65,-0.24672031250000004,-2.65665,-0.277125
0.485,1.499975,0.73995,1.49765,0.53965,-2.65,-0.2464,-2.6566517857142857,-0.277125
0.49,1.5,0.73995,1.4976775,0.53965,-2.65,-0.246225,-2.656675,-0.277125
0.495,1.499541666666667,0.7387,1.4977,0.53965,-2.6497,-0.24514999999999998,-2.656675,-0.27715
0.5,1.4984,0.732425,1.4977,0.53965,-2.648945,-0.24075,-2.656678125,-0.277125
0.505,1.4959166666666674,0.719824999999975,1.4977,0.5384,-2.647333333333334,-0.23227499999998327,-2.6567,-0.276325
0.51,1.493511363636364,0.6919968749999823,1.4977,0.5396000000000001,-2.6457318181818184,-0.2137504464285594,-2.6567,-0.277125
0.515,1.4910827205882362,0.6695874999999916,1.4977,0.539425,-2.6441246323529417,-0.19896249999999455,-2.6567,-0.277
0.52,1.4885750000000002,0.6432,1.4977,0.53915,-2.6424700000000003,-0.18134999999999998,-2.6567,-0.276875
0.525,1.4862499999999998,0.615425,1.4977,0.539175,-2.64095,-0.16285,-2.6567,-0.276875
0.53,1.4837625000000003,0.5952,1.4977,0.53925,-2.6392825,-0.1493,-2.6567,-0.2755
0.535,1.4812666666666672,0.5635,1.4977,0.539325,-2.6376408333333337,-0.128675,-2.656675,-0.26955
0.54,1.4788125000000016,0.5350624999999934,1.4977,0.539425,-2.636012500000001,-0.11357291666666358,-2.656675,-0.2596
0.545,1.4763160714285712,0.5190250000000001,1.4977,0.539525,-2.634375357142857,-0.10775,-2.6565525,-0.25054750000000003
0.55,1.473796875000001,0.49556499999999976,1.4977,0.5396477272727273,-2.6327031250000004,-0.10224249999999985,-2.6563545454545454,-0.24374090909090934
0.555,1.4712708333333337,0.4595222222222203,1.4977,0.5396750000000001,-2.6310625000000005,-0.09555833333333205,-2.6561,-0.24405
0.56,1.468812500000001,0.439775,1.4977,0.539775,-2.629412500000001,-0.090975,-2.6558,-0.244725
0.5650000000000001,1.4663138888888891,0.414225,1.4977,0.539925,-2.627791111111111,-0.0914,-2.6552000000000002,-0.24259999999999998
0.5700000000000001,1.4637708333333335,0.3935499999999971,1.4977,0.539975,-2.6260916666666665,-0.09039999999999812,-2.654775,-0.2455
0.5750000000000001,1.4613125000000013,0.3561,1.4977,0.540125,-2.6244875000000008,-0.08965000000000001,-2.653975,-0.250975
0.58,1.4588352272727274,0.335375,1.4977,0.5400750000000001,-2.622841136363636,-0.0892,-2.653275,-0.254575
0.585,1.4563000000000021,0.310625,1.497675,0.5298,-2.621185833333335,-0.09125,-2.6523000000000003,-0.25827500000000003
0.59,1.4538541666666678,0.2850249999999979,1.497675,0.51105,-2.6195604166666673,-0.08817499999999812,-2.651525,-0.2633
0.595,1.4514553571428568,0.2726,1.4975580357142857,0.4899669642857143,-2.6179812499999997,-0.08535,-2.65063125,-0.2652169642857143
0.6,1.4488750000000006,0.26532500000000003,1.497325,0.47350000000000003,-2.6162750000000004,-0.08247499999999999,-2.649725,-0.26890000000000003
0.605,1.4463750000000017,0.2519,1.49696875,0.462553125,-2.6146250000000015,-0.08005,-2.648678125,-0.269703125
0.61,1.444,0.24596041666666488,1.4965,0.453475,-2.61305,-0.07526874999999725,-2.64775,-0.26985000000000003
0.615,1.441516666666668,0.2455,1.4956833333333337,0.44746666666666757,-2.611418333333334,-0.0698,-2.6466000000000007,-0.26863333333333267
0.62,1.4390679112554126,0.237275,1.4950000000000008,0.4477749999999995,-2.6097907467532475,-0.06317500000000001,-2.645750000000002,-0.26882499999999976
0.625,1.436656250000001,0.24184285714285714,1.4939749999999998,0.445925,-2.6082187500000007,-0.06147857142857143,-2.644625,-0.26885
0.63,1.4342011904761909,0.2511,1.4926750000000002,0.4461,-2.6065707142857146,-0.06025,-2.6434,-0.26144999999999996
0.635,1.431657954545455,0.2585999999999997,1.491125,0.454575,-2.604894772727273,-0.06237499999999963,-2.6420000000000003,-0.26345
0.64,1.429125,0.2646,1.489450000000001,0.4616499999999997,-2.603225,-0.0631,-2.6406500000000013,-0.2646999999999999
0.645,1.4266125000000012,0.27265,1.4875277777777778,0.4712777777777778,-2.6015675000000007,-0.0639,-2.6391444444444443,-0.2665805555555556
0.65,1.4241538461538463,0.2753,1.486176923076922,0.47606923076923147,-2.5999423076923076,-0.061875,-2.6380711538461528,-0.2670750000000002
0.655,1.4216125000000004,0.28070500000000187,1.48405,0.47862499999999997,-2.5982675000000004,-0.06372000000000477,-2.636625,-0.265275
0.66,1.419112500000001,0.286675,1.481825,0.48485,-2.5966175000000007,-0.06420000000000001,-2.6351,-0.265625
0.665,1.4166666666666674,0.29505000000000003,1.4794749999999997,0.49417500000000003,-2.595008333333334,-0.0665,-2.633475,-0.26835
0.67,1.4142500000000013,0.30301874999999984,1.4770576923076955,0.5002692307692305,-2.593400000000001,-0.06922499999999993,-2.6318596153846174,-0.2702
0.675,1.4116958333333347,0.305775,1.474500000000001,0.508775,-2.591734166666668,-0.068825,-2.630175000000001,-0.2732
0.68,1.4093181818181817,0.3097249999999997,1.4721499999999998,0.51125,-2.590140909090909,-0.06924999999999953,-2.62865,-0.2726
0.685,1.406783333333334,0.3155,1.469325,0.514325,-2.5884950000000004,-0.07012499999999999,-2.62685,-0.271675
0.6900000000000001,1.4043750000000002,0.32077500000000475,1.467149999999991,0.5211500000000007,-2.586875,-0.07257500000000347,-2.625474999999994,-0.27397499999999997
0.6950000000000001,1.4018532196969697,0.3252,1.4639250000000001,0.52805,-2.585236931818182,-0.074075,-2.6234,-0.277325
0.7000000000000001,1.3995000000000004,0.3289500000000004,1.4616194444444435,0.5309277777777778,-2.58365,-0.0749615384615384,-2.621924999999999,-0.27792500000000003
0.705,1.3968835227272733,0.3281,1.45845,0.5349999999999999,-2.5819613636363643,-0.072925,-2.619975,-0.278625
0.71,1.3943863636363643,0.33162857142857083,1.456275,0.53385,-2.5802818181818186,-0.07423214285714227,-2.6186,-0.2768
0.715,1.391875000000001,0.3346000000000001,1.45325,0.537875,-2.5786500000000006,-0.07544999999999999,-2.61665,-0.2781
0.72,1.3894220779220783,0.33425,1.4508857142857132,0.5401821428571401,-2.57701038961039,-0.07485,-2.6151749999999994,-0.2790714285714269
0.725,1.386880357142859,0.334175,1.4475,0.539975,-2.5753567857142867,-0.074325,-2.6130500000000003,-0.278625
0.73,1.3843636363636374,0.33287500000000003,1.445325,0.5399,-2.5736681818181824,-0.07335,-2.611675,-0.278225
0.735,1.3819393939393936,0.33142499999999997,1.4421416666666664,0.5385,-2.5720931818181816,-0.0728,-2.6096416666666666,-0.2772833333333334
0.74,1.3793750000000007,0.33395,1.4399,0.5371,-2.5703750000000007,-0.074875,-2.6082,-0.2767
0.745,1.3769625000000003,0.332875,1.4369,0.53835,-2.5688108333333335,-0.0749,-2.60625,-0.278025
0.75,1.3745530303030307,0.332875,1.4347750000000001,0.53855,-2.5672151515151516,-0.075425,-2.60485,-0.278875
0.755,1.372000000000001,0.33129166666666654,1.432075000000001,0.5385000000000001,-2.565525000000001,-0.07466666666666658,-2.603125000000001,-0.279275
0.76,1.3696000000000004,0.329799999999999,1.429374999999995,0.535625,-2.5639325,-0.07424999999999912,-2.6013499999999965,-0.277975
0.765,1.3671875000000027,0.3255,1.4264839285714286,0.5351714285714286,-2.562375000000002,-0.07175,-2.5995125,-0.27794821428571437
0.77,1.3644875000000007,0.32799000000000006,1.424275,0.531175,-2.5605650000000004,-0.074175,-2.598025,-0.275725
0.775,1.362000000000001,0.3298250000000017,1.421325,0.5335,-2.5589250000000003,-0.07655000000000187,-2.596075,-0.278325
0.78,1.3595238636363636,0.3277,1.4189,0.53605,-2.557289318181818,-0.07577500000000001,-2.59445,-0.28125
0.785,1.3571250000000008,0.3267812499999966,1.4162250000000052,0.5320250000000243,-2.5557000000000007,-0.07518124999999767,-2.5927250000000033,-0.278875000000016
0.79,1.354625,0.32649999999999973,1.4138249999999994,0.5305250000000016,-2.5540499999999997,-0.07547499999999985,-2.5910749999999996,-0.27790000000000126
0.795,1.352022727272728,0.325625,1.41085,0.532025,-2.5523181818181824,-0.0754,-2.58915,-0.27945
0.8,1.349625000000001,0.3257863636363637,1.4086607142857144,0.53125,-2.5507500000000007,-0.0758568181818182,-2.587675,-0.2794
0.805,1.3471065340909094,0.32485,1.405525,0.531325,-2.549114772727273,-0.0758,-2.5856,-0.28002499999999997
0.81,1.3446363636363634,0.3258903846153855,1.403375,0.530475,-2.547456818181818,-0.07690576923077001,-2.5841250000000002,-0.279825
0.8150000000000001,1.3420156249999997,0.32585,1.4006750000000001,0.53205,-2.5457374999999995,-0.077325,-2.58235,-0.281275
0.8200000000000001,1.3395569444444444,0.3210250000000001,1.398525,0.53145,-2.5441066666666665,-0.07439999999999988,-2.5808999999999997,-0.281325
0.8250000000000001,1.3370104166666674,0.3226399999999994,1.3956,0.52655,-2.542431250000001,-0.07590499999999961,-2.57895,-0.27847500000000003
0.8300000000000001,1.334698863636364,0.32455,1.392625,0.527775,-2.5408943181818184,-0.078,-2.576975,-0.279625
0.835,1.3322583333333333,0.324975,1.3899000000000004,0.5300750000000002,-2.5393274999999997,-0.078625,-2.5751250000000003,-0.2820250000000001
0.84,1.3294886363636373,0.325275,1.3875,0.5306500000000001,-2.5374681818181823,-0.07875,-2.573525,-0.28265
0.845,1.3270798611111119,0.32507499999999817,1.3848,0.530575,-2.535859027777778,-0.0784999999999988,-2.571725,-0.2825
0.85,1.324583333333334,0.322475,1.3825833333333337,0.5303416666666685,-2.534241666666667,-0.0766,-2.570216666666667,-0.2822333333333345
0.855,1.3220000000000018,0.3215875000000006,1.3796583333333334,0.52815,-2.5325250000000015,-0.07607500000000034,-2.5682958333333334,-0.28059999999999996
0.86,1.3194886363636362,0.323475,1.376975,0.52735,-2.5308681818181817,-0.07802500000000051,-2.566525,-0.2802
0.865,1.317039583333334,0.323575,1.374325,0.5291250000000001,-2.529259166666667,-0.078675,-2.56475,-0.2823
0.87,1.3144875000000003,0.3221499999999984,1.3716249999999999,0.5292,-2.527565,-0.07782500000000032,-2.562925,-0.2828
0.875,1.3120178571428578,0.3231,1.36895,0.527625,-2.525939285714286,-0.078675,-2.56115,-0.281875
0.88,1.3095113636363638,0.323,1.3662583333333334,0.5274,-2.5242818181818185,-0.07885,-2.559340277777778,-0.2817736111111111
0.885,1.3070625000000011,0.32289999999999996,1.3636249999999999,0.52755,-2.522675000000001,-0.07915,-2.5576,-0.2824
0.89,1.3044750000000003,0.32382500000000003,1.360975,0.52845,-2.5209574999999997,-0.080075,-2.5558,-0.283125
0.895,1.3020138888888892,0.321725,1.3583249999999991,0.5292999999999998,-2.519311111111111,-0.0789,-2.5540499999999997,-0.2840999999999998
0.9,1.2995035511363637,0.318425,1.3556749999999993,0.5273000000000001,-2.517677130681818,-0.07667500000000001,-2.5522749999999994,-0.28285
0.905,1.2970125000000008,0.31892499999999935,1.3533,0.52395,-2.5160350000000005,-0.07729999999999992,-2.5507,-0.280625
0.91,1.2945000000000018,0.31635,1.35065,0.523375,-2.514375000000001,-0.076725,-2.548925,-0.28085
0.915,1.2920227272727272,0.31621249999999995,1.348025,0.521825,-2.512743181818182,-0.07737916666666705,-2.5471500000000002,-0.28075
0.92,1.2894875000000017,0.316275,1.3451,0.5217,-2.511065000000001,-0.07825,-2.545175,-0.281675
0.925,1.2870000000000013,0.3176750000000001,1.3427,0.521825,-2.5094250000000007,-0.07977500000000078,-2.5436,-0.28225
0.93,1.284508333333334,0.3185724999999996,1.339825,0.52325,-2.5077800000000003,-0.08081749999999983,-2.541625,-0.2841
0.935,1.2820468749999998,0.315425,1.3374499999999994,0.5241499999999966,-2.5061562499999996,-0.078675,-2.5400249999999995,-0.28489999999999754
0.9400000000000001,1.2794892482517484,0.314875,1.3348249999999984,0.5208500000000006,-2.504466625874126,-0.07845,-2.538274999999999,-0.2826500000000003
0.9450000000000001,1.277011363636364,0.315975,1.3318583333333334,0.5204,-2.5028068181818184,-0.079575,-2.5362958333333334,-0.282425
0.9500000000000001,1.274479166666668,0.31715,1.329275,0.522775,-2.5011600000000005,-0.08085,-2.53455,-0.284375
0.9550000000000001,1.2720104166666666,0.31435,1.3269499999999992,0.522475,-2.4995312499999995,-0.0791,-2.5329749999999995,-0.284725
0.96,1.2694875000000003,0.31367500000000004,1.3240566666666664,0.5198,-2.4978675000000004,-0.07872499999999999,-2.531038333333333,-0.28297666666666665
0.965,1.2670138888888893,0.31331428571428577,1.32145,0.51915,-2.496236111111111,-0.07898571428571424,-2.5293,-0.282675
0.97,1.264520833333333,0.31414999999999915,1.319125,0.518725,-2.4945874999999997,-0.08024999999999986,-2.52775,-0.28300000000000003
0.975,1.2620937499999982,0.310575,1.3164999999999996,0.5181999999999998,-2.492993749999999,-0.0785,-2.526,-0.28345000000000015
0.98,1.259487500000001,0.31012499999999993,1.313925,0.516025,-2.4912675000000006,-0.07859999999999998,-2.524225,-0.28245
0.985,1.2570624999999997,0.3095925,1.311175,0.5153749999999999,-2.489675,-0.0790275,-2.5223875,-0.2825749999999999
0.99,1.2544886363636372,0.309375,1.3087,0.514975,-2.4879681818181822,-0.079525,-2.5206825,-0.28300000000000003
0.995,1.252000000000002,0.30922499999999997,1.3057857142857143,0.5161,-2.4863000000000013,-0.080275,-2.5187500000000003,-0.284725
1.0,1.249525000000001,0.3085,1.303525,0.514675,-2.484687727272728,-0.079975,-2.517175,-0.2842
1.0050000000000001,1.247000000000001,0.3068,1.3011750000000002,0.5140000000000031,-2.4830250000000005,-0.079175,-2.5156,-0.28392500000000276
1.01,1.2444770833333334,0.305,1.2985749999999938,0.5122999999999978,-2.48135875,-0.078425,-2.513849999999996,-0.2831249999999995
1.0150000000000001,1.2420384615384616,0.306218181818181,1.29595,0.5105,-2.479748076923077,-0.07975909090909035,-2.5121,-0.282375
1.02,1.2395000000000023,0.305075,1.29305,0.5103,-2.4780750000000014,-0.079925,-2.5101575,-0.28305
1.025,1.2369999999999999,0.30652500000000016,1.2907083333333331,0.511725,-2.476425,-0.08166250000000017,-2.5085458333333333,-0.284775
1.03,1.234488636363638,0.306275,1.2881,0.5119,-2.474768181818183,-0.0817,-2.506809090909091,-0.285575
1.035,1.2321994047619063,0.30469999999999997,1.2852250000000005,0.511775,-2.4732446428571437,-0.0807,-2.5048750000000006,-0.28565
1.04,1.229570887445888,0.303025,1.282625,0.510075,-2.471525865800866,-0.07975,-2.503125,-0.284625
1.045,1.227011363636364,0.30519999999999997,1.280275,0.509775,-2.4698068181818185,-0.081525,-2.501525,-0.28465
1.05,1.2246278846153849,0.3036750000000003,1.277675,0.5108,-2.468251730769231,-0.0811000000000001,-2.4997249999999998,-0.2858
1.055,1.222,0.304175,1.2748,0.50895,-2.466525,-0.08155000000000001,-2.4978249999999997,-0.28485
1.06,1.2195166666666668,0.3037,1.2722,0.5095000000000001,-2.4648825,-0.0817,-2.4961,-0.28552500000000003
1.065,1.217057692307694,0.30279999999999996,1.269825,0.509,-2.463271153846155,-0.0815,-2.4945250000000003,-0.285525
1.07,1.2145178571428574,0.2997249999999988,1.267275,0.5082249999999999,-2.461589285714286,-0.07972499999999921,-2.492775,-0.285425
1.075,1.2121000000000006,0.29919999999999985,1.264675,0.503725,-2.4600075000000006,-0.07992500000000004,-2.491025,-0.282725
1.08,1.2096153846153836,0.2990749999999993,1.2623499999999976,0.5045249999999989,-2.4583442307692303,-0.08100000000000022,-2.4894499999999984,-0.2839000000000005
1.085,1.2070208333333343,0.2988,1.2594500000000002,0.5044000000000002,-2.4566375000000007,-0.081575,-2.487525,-0.285
1.09,1.2046125000000005,0.29842500000000005,1.2568500000000091,0.5042500000000001,-2.4550425000000002,-0.08185357142857146,-2.4857500000000057,-0.2855
1.095,1.202117613636364,0.29822499999999974,1.2544812500000004,0.5038687500000001,-2.453372840909091,-0.082025,-2.484165909090909,-0.28580625000000015
1.1,1.1996333333333333,0.2977,1.251675,0.503525,-2.4517691666666668,-0.08215,-2.48225,-0.285975
1.105,1.197000000000001,0.29621499999999906,1.249325,0.502925,-2.450025000000001,-0.08150999999999925,-2.48065,-0.28600000000000003
1.11,1.1945916666666663,0.295449999999999,1.2467249999999983,0.502524999999999,-2.448438333333333,-0.08157499999999984,-2.478899999999999,-0.2860250000000003
1.115,1.1919886363636365,0.294775,1.2440849358974368,0.500725,-2.4467159090909094,-0.081525,-2.477111538461539,-0.2855
1.12,1.1895357142857148,0.29325000000001,1.241825,0.500225,-2.445096428571429,-0.08097500000000778,-2.4756,-0.285475
1.125,1.187,0.2931125,1.23895,0.49982499999999996,-2.443425,-0.08165,-2.47365,-0.2858
1.1300000000000001,1.1847538461538458,0.29385,1.236350000000006,0.4970500000000342,-2.4419498076923074,-0.082775,-2.4719250000000037,-0.28487500000002014
1.135,1.1820416666666669,0.2899,1.233972222222222,0.49907499999999955,-2.44015,-0.080925,-2.4703055555555555,-0.28664722222222205
1.1400000000000001,1.1796062500000009,0.28959999999999997,1.23115,0.4954,-2.43853875,-0.081,-2.468375,-0.284875
