timestamp,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
12.2116,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2133,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2133,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2133,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2138,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2146,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2158,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2165,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2174,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2176,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2177,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2202,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2204,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.224,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2242,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2242,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2243,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2244,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2266,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2266,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2267,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2267,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2278,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2284,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2286,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2286,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2301,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2308,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2319,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2326,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2341,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2348,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2368,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2368,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2385,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2393,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2396,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2396,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2399,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2409,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2417,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2439,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2454,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2475,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2479,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2482,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2485,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2485,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.25,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2515,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2516,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2526,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2527,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2541,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2549,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2555,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2566,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2566,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2566,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2575,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2588,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2597,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2599,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2606,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2623,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2642,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2643,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2648,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2664,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2664,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2669,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2686,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2703,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2703,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2704,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2707,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2715,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2734,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2736,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2741,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2753,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2771,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2776,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2776,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2796,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.28,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2806,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2815,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2822,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2826,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2838,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2847,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2859,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2865,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2867,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2868,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2883,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2885,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2896,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2901,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2932,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2932,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2937,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2942,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2963,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2963,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2973,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2975,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2981,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2983,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.2999,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3007,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3019,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3025,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3036,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3046,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3047,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3056,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3065,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.309,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.309,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3157,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3157,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3157,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3158,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3159,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3168,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3195,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3208,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3208,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3209,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3231,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3241,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3244,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.325,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3256,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.327,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3273,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.328,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3283,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3301,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3305,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3319,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3325,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3339,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3345,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3355,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3366,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3366,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3373,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3382,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3385,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.34,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.34,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3416,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.342,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3426,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3446,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3446,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3447,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3465,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3466,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3469,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3489,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.349,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.349,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3501,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3505,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.352,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3526,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3527,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3527,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3552,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3572,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3588,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3588,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3588,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3593,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3598,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3624,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3634,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3661,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3662,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3682,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3684,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3685,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3721,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3727,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3736,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3755,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3767,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3767,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3835,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3836,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3836,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3837,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3838,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3838,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3838,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3839,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3875,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3875,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3876,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3876,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3878,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3878,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3879,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3879,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.388,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3893,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3899,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3905,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3908,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.391,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3918,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3931,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3936,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3949,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3957,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3967,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3974,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3978,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3978,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.3988,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4001,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4008,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4019,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4031,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4045,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4061,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4061,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4075,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4089,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4098,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4102,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4124,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4129,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4169,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4172,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4178,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4185,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4186,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4204,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4205,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4217,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4234,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4238,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4247,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4252,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4283,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4287,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4307,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4308,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4321,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4331,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.434,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4346,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4346,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4365,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4366,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4375,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4392,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4392,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4394,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4414,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4414,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4422,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.443,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.444,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.446,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4466,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4493,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4494,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4501,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4502,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4528,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4529,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.454,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4547,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4565,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4567,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4573,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4576,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.46,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4601,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4609,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4619,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.463,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4631,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4631,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4643,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4648,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4656,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.468,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4685,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4691,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4691,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4706,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4721,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4723,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4726,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4735,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4746,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4756,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4798,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4798,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4799,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4799,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.482,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4849,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4849,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4863,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4866,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4875,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4885,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
12.4889,1.5,0.73,1.427,0.531,-2.65,-0.2016,-2.5996,-0.2766
