aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.085,1.4998,0.6342800000000001,1.5041,0.59866,-2.64974,-1.40882,-2.63576,-1.3466
0.09,1.4998,0.6432300000000265,1.5041,0.59864,-2.6497599999999997,-1.4104549999999996,-2.6357799999999996,-1.31816
0.095,1.4998,0.63766,1.5041,0.5887400000000376,-2.6497599999999997,-1.40632,-2.6357399999999997,-1.33712
0.1,1.4998,0.6441799999999113,1.50412,0.6035999999999999,-2.6497599999999997,-1.3994000000000508,-2.63576,-1.3276400000000002
0.105,1.4998,0.6411400000000246,1.5041,0.61348,-2.6497599999999997,-1.410679999999958,-2.6357799999999996,-1.3292199999998482
0.11,1.4998,0.6488199999999914,1.5041,0.5739000000001127,-2.6497599999999997,-1.410419999999999,-2.6357799999999996,-1.3655599999999999
0.115,1.4998,0.6465799999999999,1.50408,0.6065600000000956,-2.6497599999999997,-1.40792,-2.6357799999999996,-1.371247999999989
0.12,1.4998,0.6359999999999578,1.5041,0.6085600000000158,-2.6497599999999997,-1.406480000000017,-2.63576,-1.3371199999999699
0.125,1.4998200000000002,0.62748,1.5041,0.59864,-2.64978,-1.411,-2.6357799999999996,-1.3118399999998878
0.13,1.4998200000000002,0.6586799999999755,1.5041,0.5838000000001127,-2.64978,-1.4072199999999742,-2.6357799999999996,-1.3592399999999039
0.135,1.4998200000000002,0.6442399999999999,1.5041,0.6085400000000197,-2.64978,-1.4132000000000002,-2.6357799999999996,-1.30868
0.14,1.4998200000000002,0.6283880000000381,1.50412,0.5936800000000926,-2.64978,-1.414156000000029,-2.6357600000000003,-1.3560800000001776
0.145,1.4998200000000002,0.64668,1.50412,0.603600000000049,-2.64978,-1.4116,-2.6357799999999996,-1.384519999999906
0.15,1.4998200000000002,0.6419799999999998,1.50412,0.6134999999999999,-2.64978,-1.411480000000004,-2.6357799999999996,-1.30868
0.155,1.4998200000000002,0.630853333333421,1.5041360000000001,0.5887399999999999,-2.6497933333333332,-1.406546666666659,-2.63576,-1.3655599999999999
0.16,1.4998200000000002,0.6451479999999356,1.50412,0.5887400000000723,-2.6498,-1.4087560000000043,-2.6357799999999996,-1.337119999999954
0.165,1.49984,0.6391333333333357,1.50412,0.6209249999998907,-2.6498,-1.4230666666666714,-2.6357399999999997,-1.33712
0.17,1.49984,0.6465000000001906,1.50404,0.59866,-2.6498,-1.41786,-2.6357799999999996,-1.3371199999999266
0.17500000000000002,1.49984,0.6432199999999738,1.504082857142857,0.5993485714285763,-2.6498,-1.4130399999999952,-2.635782857142857,-1.383165714285759
0.18,1.49984,0.6507,1.50412,0.5936933333333179,-2.6498,-1.40622,-2.6357799999999996,-1.3339600000000111
0.185,1.49984,0.6373,1.5041,0.6184399999999404,-2.6498,-1.4098,-2.6357799999999996,-1.2992000000000001
0.19,1.49984,0.6364850000000098,1.50414,0.6135000000000125,-2.6498199999999996,-1.4170099999999821,-2.63576,-1.31816
0.195,1.49984,0.6329399999998662,1.5041,0.60358,-2.6498199999999996,-1.4138200000000416,-2.6357799999999996,-1.3276400000000002
0.2,1.4998577777777777,0.6269400000000852,1.5040999999999998,0.5838199999999657,-2.6498199999999996,-1.4177599999999986,-2.6357799999999996,-1.3655800000000506
0.20500000000000002,1.49986,0.6302400000000132,1.50406,0.6085600000000568,-2.6498199999999996,-1.4125199999999967,-2.63576,-1.3276400000001631
0.21,1.49986,0.6236600000000001,1.50408,0.6002933333334222,-2.6498199999999996,-1.41526,-2.6357799999999996,-1.3465999999999343
0.215,1.49986,0.6395,1.5041,0.5982400000000585,-2.6498199999999996,-1.4163599999999998,-2.63576,-1.34185666666666
0.22,1.49986,0.6331400000000099,1.50408,0.57884,-2.6498375,-1.420719999999988,-2.6357799999999996,-1.384540000000054
0.225,1.49986,0.6405599999999871,1.50406,0.5970100000003633,-2.64984,-1.4162400000000017,-2.6357799999999996,-1.3940199999994607
0.23,1.49986,0.6319600000000282,1.50406,0.5788600000000388,-2.64984,-1.4245599999999796,-2.6357799999999996,-1.35608
0.23500000000000001,1.49986,0.63286,1.5041166666666665,0.5755700000000157,-2.64984,-1.4198600000000001,-2.6357799999999996,-1.3639799999999986
0.24,1.4998781818181819,0.6431239999998664,1.5041,0.6036000000000632,-2.64984,-1.4147520000000906,-2.6357799999999996,-1.3466
0.245,1.4998799999999999,0.646306666666602,1.50408,0.6035999999999999,-2.64984,-1.418596666666709,-2.63576,-1.3276400000000002
0.25,1.4998799999999999,0.63954,1.50412,0.594935,-2.64984,-1.4241,-2.63576,-1.30868
0.255,1.4998799999999999,0.6390800000000001,1.5041000000000004,0.6035999999999999,-2.64986,-1.42002,-2.6357799999999996,-1.31816
0.26,1.4998799999999999,0.6220200000000097,1.50412,0.61844,-2.64986,-1.4175600000000053,-2.6357799999999996,-1.37504
0.265,1.4998799999999999,0.63252,1.50408,0.61844,-2.64986,-1.4212799999999999,-2.6358,-1.35608
0.27,1.4998799999999999,0.6330800000000114,1.50408,0.608550000000022,-2.64986,-1.4203799999999942,-2.635785,-1.3466000000000045
0.275,1.4998799999999999,0.6373800000000001,1.5041,0.59866,-2.64986,-1.4249,-2.63576,-1.327640000000137
0.28,1.4999,0.66322,1.50408,0.593699999999967,-2.64986,-1.4185599999999998,-2.6357799999999996,-1.3181600000001894
0.28500000000000003,1.4999,0.6309514285714679,1.5040600000000002,0.6332799999998865,-2.64988,-1.417411428571435,-2.6358,-1.4260514285714385
0.29,1.4999,0.6432799999999967,1.5041,0.6201066666666549,-2.64988,-1.4201000000000028,-2.63576,-1.30552
0.295,1.4999,0.6513999999998792,1.5040800000000005,0.61844,-2.64988,-1.42262,-2.6357799999999996,-1.3466
0.3,1.4999,0.62813999999999,1.50414,0.59864,-2.64988,-1.4175200000000252,-2.6357799999999996,-1.35608
0.305,1.4999,0.6232,1.50412,0.5838000000000092,-2.64988,-1.4278,-2.6358,-1.3560799999999955
0.31,1.4999,0.6310199999999739,1.50412,0.5689800000000265,-2.64988,-1.4173199999999673,-2.6358,-1.3466000000002034
0.315,1.4999,0.6330200000000088,1.50412,0.5759000000001013,-2.64988,-1.4268600000000073,-2.6357799999999996,-1.3598920000001942
0.32,1.49992,0.64876,1.50408,0.5788600000001013,-2.6498999999999997,-1.42524,-2.6357799999999996,-1.37506
0.325,1.49992,0.6316800000000671,1.50406,0.613480000000053,-2.6498999999999997,-1.4217800000000116,-2.6358,-1.3940199999997973
0.33,1.49992,0.6363400000000233,1.50406,0.5739,-2.6498999999999997,-1.4265200000000082,-2.6358,-1.3845200000000408
0.335,1.49992,0.647790000000007,1.50406,0.564,-2.6498999999999997,-1.4271999999999845,-2.6358,-1.42246
0.34,1.49992,0.6296199999999414,1.50408,0.5936999999999999,-2.6498999999999997,-1.4268999999999945,-2.6358,-1.3623999999999947
0.34500000000000003,1.49992,0.631,1.50408,0.5788599999999884,-2.6498999999999997,-1.42972,-2.6358,-1.3940199999999339
0.35000000000000003,1.49992,0.6365599999999643,1.5041,0.5998700000000514,-2.6499177777777776,-1.4303599999999652,-2.6358,-1.3608199999999342
0.355,1.49992,0.6380799999999988,1.5041,0.5986399999998847,-2.64992,-1.4261000000000004,-2.6358,-1.3466200000002948
0.36,1.49994,0.6425599999999734,1.50411,0.6159800000000069,-2.64992,-1.42536,-2.63579,-1.3845400000000527
0.365,1.49994,0.6272199999999997,1.50408,0.5986599999997473,-2.64992,-1.4352200000000004,-2.6358,-1.3750399999996774
0.37,1.49994,0.6357280000000732,1.50408,0.5936799999999579,-2.64992,-1.4222480000000144,-2.6358,-1.35608
0.375,1.49994,0.6511959999999822,1.50404,0.60854,-2.64992,-1.432171999999985,-2.6357799999999996,-1.3276400000000002
0.38,1.49994,0.6341320000000001,1.5040400000000003,0.61844,-2.64992,-1.428504000000002,-2.6358,-1.4161399999999578
0.385,1.49994,0.6241400000000598,1.5040200000000001,0.5936999999999999,-2.64994,-1.4305599999999878,-2.6358,-1.38452
0.39,1.49994,0.63316,1.50406,0.6134999999999999,-2.64994,-1.43216,-2.6357799999999996,-1.3740066666666393
0.395,1.49994,0.6328400000000001,1.5041,0.61844,-2.64994,-1.4293200000000001,-2.6358,-1.3560799999997473
0.4,1.4999600000000002,0.6318599999999983,1.5041066666666665,0.578860000000056,-2.64994,-1.4309999999999927,-2.6358,-1.3560799999998654
0.405,1.4999600000000002,0.6373,1.50408,0.59866,-2.64994,-1.43186,-2.6358,-1.37504
0.41000000000000003,1.4999600000000002,0.6364800000000017,1.50408,0.5701950000000624,-2.64994,-1.42848,-2.63582,-1.3442300000000027
0.41500000000000004,1.4999600000000002,0.6268999999999396,1.50406,0.59864,-2.6499466666666667,-1.4319899999999772,-2.6358,-1.33712
0.42,1.4999600000000002,0.6327600000000426,1.50404,0.6184399999997446,-2.64996,-1.4321600000000307,-2.6358,-1.3750599999999362
0.425,1.4999600000000002,0.6308600000000071,1.50406,0.598659999999965,-2.64996,-1.4322599999999885,-2.63582,-1.3560800000002013
0.43,1.4999600000000002,0.6310399999999935,1.5040600000000002,0.5776300000000181,-2.64996,-1.433339999999998,-2.6358,-1.41296
0.435,1.4999600000000002,0.64166,1.5040200000000001,0.60856,-2.64996,-1.4334085714285716,-2.6358,-1.3845399999998473
0.44,1.49998,0.644840000000019,1.50404,0.5937,-2.64996,-1.4385799999999918,-2.6358,-1.403479999999973
0.445,1.49998,0.63766,1.5040600000000002,0.6174520000000449,-2.64996,-1.43942,-2.6358,-1.3409119999998278
0.45,1.49998,0.6304999999999998,1.50408,0.5937199999999787,-2.6499800000000002,-1.4373600000000004,-2.6358,-1.3655599999999999
0.455,1.49998,0.63506,1.50408,0.6134999999999999,-2.6499800000000002,-1.44062,-2.6358,-1.33712
0.46,1.49998,0.6359399999999996,1.50408,0.6085599999998965,-2.6499800000000002,-1.4311599999999998,-2.6358,-1.41298
0.465,1.49998,0.63296,1.5040200000000001,0.5710800000000849,-2.6499800000000002,-1.4322,-2.6358,-1.3466
0.47000000000000003,1.49998,0.6370999999999952,1.50408,0.5726700000000102,-2.6499800000000002,-1.4328199999999989,-2.6358,-1.40348
0.47500000000000003,1.49998,0.6272199999999997,1.50404,0.60854,-2.6499800000000002,-1.4317800000000003,-2.6358,-1.35608
0.48,1.5,0.6302199999999931,1.50404,0.59864,-2.6499977777777777,-1.4324249999999998,-2.6358,-1.4034799999998362
0.485,1.5,0.6261,1.5040971428571428,0.6071457142856633,-2.65,-1.43674,-2.6358,-1.35608
0.49,1.5,0.6297519999998535,1.50408,0.59368,-2.65,-1.4356239999999485,-2.6358,-1.36558
0.495,1.5,0.63218,1.5040600000000002,0.6035999999999494,-2.65,-1.4363199999999998,-2.6358,-1.3276400000000002
0.5,1.4990257575757582,0.6324799999999999,1.50408,0.60358,-2.649355454545455,-1.43996,-2.6358,-1.33712
0.505,1.4966400000000004,0.5972428571429014,1.5041,0.6016199999999661,-2.6478040000000003,-1.4174314285714351,-2.6358,-1.4072719999999026
0.51,1.4940555555555561,0.5834199999999968,1.50408,0.5590800000000123,-2.6460733333333337,-1.3961799999999913,-2.6358,-1.3750399999999527
0.515,1.4915359090909086,0.55144,1.5040559999999998,0.5333319999999774,-2.6444397272727267,-1.3892,-2.6357799999999996,-1.3200560000000434
0.52,1.4890100000000006,0.5392650000000039,1.5039533333333333,0.5211666666666768,-2.6427460000000003,-1.3716899999999992,-2.6358,-1.311840000000014
0.525,1.4865409090909094,0.5232200000000127,1.50382,0.5137366666667196,-2.6411427272727273,-1.360059999999988,-2.6358,-1.3181599999999318
0.53,1.484011111111111,0.51002,1.50364,0.49973999999999996,-2.6394466666666667,-1.3397999999999999,-2.6357799999999996,-1.28022
0.535,1.4815500000000008,0.48317999999999994,1.5033999999999987,0.46510000000017027,-2.6378500000000007,-1.32566,-2.63578,-1.2897199999999998
0.54,1.4790111111111124,0.4731600000000082,1.50306,0.45023999999998743,-2.6361466666666673,-1.3089799999999925,-2.63576,-1.2328
0.545,1.476525000000001,0.46408000000001615,1.5024999999999995,0.45519999999999994,-2.6345350000000005,-1.288179999999984,-2.6357399999999997,-1.1853999999997935
0.55,1.4740000000000009,0.4701800000000625,1.5018111111111105,0.4370311111112109,-2.6328400000000007,-1.275599999999967,-2.6357422222222224,-1.1885422222224133
0.555,1.471525,0.4737439999999868,1.50094,0.4601600000000049,-2.6312349999999998,-1.2593359999999916,-2.6357399999999997,-1.17592
0.56,1.4690100000000004,0.4691400000000576,1.4998399999999992,0.45026,-2.6295460000000004,-1.2419200000000188,-2.6357399999999997,-1.2043400000001323
0.5650000000000001,1.4665500000000011,0.48520000000003877,1.498319999999999,0.45522,-2.627950000000001,-1.2250399999999986,-2.6357399999999997,-1.1759
0.5700000000000001,1.4640142857142853,0.5249999999999374,1.49672,0.45522,-2.626248571428571,-1.2076299999999989,-2.6357399999999997,-1.12846
0.5750000000000001,1.4616066666666663,0.5189199999999999,1.4947799999999998,0.48485999999999996,-2.624684,-1.18974,-2.6357399999999997,-1.14744
0.58,1.4590706293706297,0.5415200000000511,1.4932399999999992,0.5194999999999816,-2.6229823776223777,-1.1837399999999945,-2.63572,-1.1474400000000524
0.585,1.4565400000000004,0.582124000000006,1.4904355555555557,0.4980511111111257,-2.621344,-1.156735999999998,-2.6357399999999997,-1.111626666666648
0.59,1.4541000000000008,0.6052399999999694,1.4872959999999984,0.5244400000000227,-2.6197000000000004,-1.1505599999999587,-2.63572,-1.0905399999997827
0.595,1.4515950000000002,0.58914,1.4852199999999987,0.55908,-2.6180770000000004,-1.12944,-2.6357,-1.1000399999997892
0.6,1.44901,0.5873799999999931,1.48272,0.55412,-2.616346,-1.1067999999999896,-2.63568,-1.00522
0.605,1.4465342857142864,0.5714400000000766,1.4804799999999985,0.54916,-2.614740571428572,-1.0868599999999564,-2.63568,-1.0526199999997787
0.61,1.4441111111111122,0.5542000000000009,1.4774745454545453,0.5491800000000079,-2.6131066666666674,-1.0790800000000034,-2.63564,-0.9664163636363909
0.615,1.4415500000000008,0.5621599999999737,1.4752249999999987,0.5207400000000193,-2.6114500000000005,-1.0663199999999824,-2.63564,-0.9862399999999999
0.62,1.4390100000000008,0.5538800000000188,1.4730599999999991,0.5194999999999873,-2.6097460000000003,-1.0431800000000018,-2.63564,-0.9483000000000725
0.625,1.43656,0.55984,1.4708,0.5195000000000001,-2.608156,-1.0261200000000001,-2.63564,-0.99574
0.63,1.4340111111111118,0.5541400000000231,1.4683599999999974,0.5343399999999836,-2.606446666666667,-1.0041000000000566,-2.63564,-0.9387800000000315
0.635,1.4315999999999984,0.5749000000000001,1.4655199999999986,0.5294,-2.604879999999999,-0.9854800000000001,-2.6356200000000003,-0.9672799999998103
0.64,1.4290090909090911,0.5884199999999999,1.4632399999999994,0.5492,-2.603145454545454,-0.97844,-2.6356200000000003,-0.8961399999998184
0.645,1.4265300000000005,0.556060000000041,1.4603199999999983,0.53434,-2.6015360000000003,-0.958619999999966,-2.6356200000000003,-0.92932
0.65,1.4240100000000002,0.5524049999999866,1.4582599999999997,0.52444,-2.5998460000000003,-0.9507699999999837,-2.63558,-0.91984
0.655,1.4215749999999994,0.5353,1.4558399999999998,0.52444,-2.5982649999999996,-0.92806,-2.63558,-0.87242
0.66,1.4191000000000007,0.5218000000000718,1.4535949999999995,0.48114000000002954,-2.5966000000000005,-0.9102999999999932,-2.63558,-0.8013000000000943
0.665,1.416700000000001,0.5117600000000099,1.451473333333333,0.47496,-2.595040000000001,-0.8954999999999972,-2.63558,-0.84396
0.67,1.4142333333333335,0.50732,1.4493999999999996,0.4588699999999382,-2.5934,-0.87926,-2.63558,-0.825
0.675,1.4117700000000002,0.50678,1.447439999999999,0.4799000000001071,-2.591788,-0.8620000000000001,-2.6355399999999998,-0.7965600000001368
0.68,1.40921,0.5049199999999933,1.4449199999999995,0.49476,-2.590086,-0.8497999999999946,-2.63558,-0.7871000000001026
0.685,1.4069733333333354,0.5152066666667582,1.442674999999999,0.5058950000000164,-2.5886320000000014,-0.8189733333333449,-2.63556,-0.78708
0.6900000000000001,1.404210000000001,0.5271799999999959,1.440659999999999,0.47992000000005763,-2.586786000000001,-0.8109449999999937,-2.63552,-0.768120000000083
0.6950000000000001,1.4017583333333319,0.5342600000000011,1.437592000000001,0.4997,-2.585179999999999,-0.7864000000000027,-2.6355399999999998,-0.72072
0.7000000000000001,1.3992100000000005,0.5283439999999965,1.4354599999999973,0.48979999999988466,-2.583486,-0.7738719999999841,-2.6355,-0.7586399999998237
0.705,1.396808571428572,0.5517000000000001,1.4328599999999987,0.4898000000000412,-2.5819131428571436,-0.75546,-2.6354800000000003,-0.73968
0.71,1.3942333333333332,0.51184,1.4304999999999999,0.5096,-2.5802,-0.73622,-2.63546,-0.69228
0.715,1.391850000000001,0.4896439999999925,1.4281599999999992,0.4799199999999481,-2.578640000000001,-0.7182200000000025,-2.63544,-0.6448800000000496
0.72,1.389211111111112,0.49644000000000255,1.426159999999999,0.46507999999994276,-2.576886666666667,-0.7073199999999946,-2.63544,-0.6164000000001317
0.725,1.3867250000000007,0.4750399999999986,1.4238,0.45519999999999994,-2.5752600000000005,-0.6835999999999796,-2.63542,-0.63536
0.73,1.38432,0.47278000000009,1.4216039999999999,0.44532,-2.573652,-0.6632999999999842,-2.63542,-0.6119759999999993
0.735,1.3819700000000006,0.48816000000000254,1.4192199999999997,0.4304600000000091,-2.5721220000000007,-0.6540599999999952,-2.63542,-0.6164199999999738
0.74,1.3794100000000002,0.5135799999999628,1.4167799999999982,0.45468600000001985,-2.570406,-0.6308399999999657,-2.6353999999999997,-0.589858000000085
0.745,1.376862857142858,0.5364640000000017,1.4138599999999988,0.5145399999999368,-2.568757714285715,-0.6106440000000177,-2.6353999999999997,-0.6069199999999395
0.75,1.3743300000000005,0.5718800000000839,1.4108800000000001,0.5294,-2.5670580000000003,-0.592984999999991,-2.6353999999999997,-0.60692
0.755,1.371889999999999,0.5827199999999999,1.4080514285714247,0.5343199999997748,-2.565473999999999,-0.5844400000000001,-2.6353999999999997,-0.532394285714066
0.76,1.369310000000001,0.569140000000002,1.4048000000000027,0.5219599999999331,-2.5637460000000005,-0.5677399999999849,-2.63538,-0.5310399999998526
0.765,1.3668899999999995,0.60866,1.4014999999999989,0.5236133333333085,-2.5621739999999997,-0.54386,-2.6353366666666664,-0.5516000000000474
0.77,1.3643300000000005,0.5907400000000037,1.398659999999999,0.5442399999999752,-2.560458,-0.5265399999999483,-2.6353,-0.4741600000001157
0.775,1.3619333333333348,0.5646399999999725,1.3956639999999985,0.5669799999999151,-2.5589000000000013,-0.5078479999999823,-2.6353,-0.4817439999999188
0.78,1.3593125000000006,0.5669000000000001,1.3926399999999983,0.54916,-2.5571475,-0.4854,-2.6352800000000003,-0.49312000000014206
0.785,1.3568583333333337,0.60216,1.3895599999999941,0.5442400000000853,-2.5555550000000005,-0.47772,-2.6352800000000003,-0.37932
0.79,1.3543811111111093,0.60716,1.3866999999999987,0.5590800000000348,-2.5538886666666656,-0.45524000000000003,-2.6352599999999997,-0.41728
0.795,1.3518699999999995,0.6593,1.3832324999999994,0.55412,-2.5522259999999997,-0.43428000000000005,-2.6352599999999997,-0.37815499999997765
0.8,1.3493266666666668,0.6473999999999641,1.3796399999999993,0.6134999999999643,-2.550556,-0.41981999999996145,-2.63524,-0.36037999999996567
0.805,1.3468833333333332,0.63258,1.3763999999999996,0.58876,-2.5489699999999997,-0.40650000000000003,-2.6352,-0.36986000000002106
0.81,1.3443111111111117,0.6394899999999932,1.373819999999999,0.59866,-2.547246666666667,-0.38786499999999496,-2.6351400000000003,-0.36988
0.8150000000000001,1.3419066666666661,0.64128,1.3705399999999976,0.58382,-2.545684,-0.36819999999999997,-2.6351,-0.3129599999998892
0.8200000000000001,1.3393100000000002,0.6531,1.3673199999999983,0.6234,-2.543946,-0.35622,-2.63508,-0.32244000000016315
0.8250000000000001,1.3368833333333332,0.631209999999999,1.3640199999999987,0.6085599999999285,-2.54237,-0.32647000000000065,-2.6350000000000002,-0.3319199999999315
0.8300000000000001,1.3343100000000014,0.6776399999999667,1.3611399999999994,0.59866,-2.540646000000001,-0.3131599999999928,-2.63498,-0.31294
0.835,1.3318250000000005,0.6646839999999907,1.3576799999999998,0.6333,-2.539035,-0.296651999999996,-2.63488,-0.30345999999999995
0.84,1.3293266666666677,0.6870600000000903,1.3539599999999987,0.61351999999995,-2.5373560000000004,-0.2742600000000114,-2.6348599999999998,-0.24653999999990078
0.845,1.326820000000001,0.6604000000000134,1.3508759999999982,0.6352800000000782,-2.5356960000000006,-0.26399199999999967,-2.63476,-0.20293200000014985
0.85,1.3243099999999997,0.6486400000002337,1.3485,0.63824,-2.534046,-0.24517999999999507,-2.6346800000000004,-0.21810000000000002
0.855,1.3219899999999973,0.6444799999999841,1.34498,0.59866,-2.5325339999999987,-0.22707999999998804,-2.63456,-0.24656000000000003
0.86,1.3193000000000012,0.635939999999997,1.3427399999999998,0.5838200000000034,-2.5307400000000007,-0.21171999999999627,-2.634515,-0.22995000000001053
0.865,1.3168000000000006,0.5977119999999863,1.340399999999999,0.58382,-2.5291200000000003,-0.19579999999999004,-2.6344,-0.16122000000027667
0.87,1.3143428571428575,0.5872399999999913,1.3379999999999996,0.5640000000000001,-2.5274657142857144,-0.1803399999999925,-2.6343199999999998,-0.11379999999999998
0.875,1.311925,0.5969800000000001,1.3355333333333328,0.55906,-2.525895,-0.15208,-2.6341799999999997,-0.17859833333338954
0.88,1.3093100000000004,0.6144599999998865,1.3332399999999986,0.5541200000000727,-2.5241460000000004,-0.1397599999999542,-2.6341,-0.1137800000001993
0.885,1.3068250000000012,0.5790560000000047,1.3309249999999988,0.5875249999999534,-2.522535000000001,-0.11097599999998531,-2.6340250000000003,-0.07111499999982088
0.89,1.304309090909091,0.59888,1.3287186666666653,0.5597320000000768,-2.5208454545454546,-0.089,-2.634,-0.043592000000363194
0.895,1.3018250000000005,0.5831200000000392,1.326379999999999,0.5491799999999258,-2.5192,-0.07307999999996821,-2.63396,-0.07585999999990518
0.9,1.299325,0.5927399999999976,1.3237350000000006,0.5504199999999738,-2.5175549999999998,-0.05965999999999971,-2.6338999999999997,-0.026070000000084192
0.905,1.2968833333333323,0.58514,1.32134,0.56898,-2.5159699999999994,-0.04902000000000001,-2.63382,4.00000000000067e-05
0.91,1.2943111111111116,0.562324000000006,1.3188699999999993,0.559079999999981,-2.514246666666667,-0.020271999999995644,-2.6337900000000003,-0.009460000000010516
0.915,1.2918250000000007,0.5652199999999891,1.3167399999999998,0.5491799999999853,-2.512635000000001,-0.009459999999997564,-2.6336199999999996,0.009520000000014028
0.92,1.2893333333333339,0.5652200000000819,1.314459999999999,0.5244399999999462,-2.5109600000000003,-0.002859999999899193,-2.63352,0.06640000000010313
0.925,1.2868700000000004,0.57208,1.3120866666666664,0.54424,-2.5093620000000003,0.01908,-2.63334,0.009500000000000003
0.93,1.2843,0.5690400000000022,1.3098599999999994,0.5343199999999938,-2.50764,0.0423400000000013,-2.63316,0.06639999999996052
0.935,1.2819500000000006,0.5701800000000145,1.3073999999999983,0.52444,-2.5061100000000005,0.04548000000004348,-2.63286,0.06640000000023154
0.9400000000000001,1.2794000000000008,0.5629600000000089,1.305019999999999,0.5244199999999872,-2.5044000000000004,0.06848000000002412,-2.6327399999999996,0.08535999999999999
0.9450000000000001,1.277046666666666,0.58938,1.302203999999999,0.5303880000000258,-2.5028439999999996,0.0921,-2.63248,0.11379999999999998
0.9500000000000001,1.2744000000000004,0.6186999999999819,1.2995419999999993,0.5496740000000038,-2.5011,0.10690000000002223,-2.63236,0.11474800000000736
0.9550000000000001,1.2720166666666675,0.61762,1.2968999999999984,0.5590600000001099,-2.4995500000000006,0.12004,-2.63218,0.12327999999999999
0.96,1.2694365079365075,0.5855,1.2938200000000006,0.5763799999999779,-2.4978219047619046,0.14322000000000001,-2.63206,0.10432000000008419
0.965,1.2669500000000005,0.5876600000000112,1.2917199999999964,0.5541199999999546,-2.4962100000000005,0.16177999999998918,-2.63183,0.11379999999999998
0.97,1.2645250000000006,0.5975799999999708,1.2889799999999993,0.5541199999999804,-2.4945950000000003,0.1807800000000153,-2.6317,0.1232799999999887
0.975,1.2620200000000006,0.5590200000000175,1.2866199999999979,0.54916,-2.4929520000000003,0.2002199999999819,-2.63154,0.10432000000013417
0.98,1.2595342857142864,0.5828599999999999,1.2840799999999999,0.5541,-2.491300571428572,0.20882,-2.63142,0.12327999999999999
0.985,1.2570666666666666,0.5685800000000214,1.2813500000000004,0.5631966666666776,-2.48968,0.23968000000000095,-2.63122,0.15171999999998684
0.99,1.2545000000000004,0.5985760000000411,1.2789799999999987,0.5244200000000948,-2.4879800000000003,0.2501920000000491,-2.63106,0.15171999999993946
0.995,1.252076666666666,0.62978,1.276039999999999,0.5838000000000632,-2.4863499999999994,0.26976,-2.63084,0.13276
1.0,1.2495299999999994,0.6313566666666469,1.2728555555555547,0.5775100000000347,-2.4846979999999994,0.2875500000000089,-2.6307577777777778,0.1717333333333666
1.0050000000000001,1.2470392857142865,0.6395857142857212,1.2699199999999984,0.58382,-2.483066428571429,0.31131142857143557,-2.63056,0.18963999999999998
1.01,1.2445311111111124,0.63206,1.2669999999999995,0.5887799999999576,-2.4813986666666676,0.32364000000000004,-2.63042,0.21808000000002706
1.0150000000000001,1.242054285714286,0.6616399999999981,1.26416,0.59866,-2.4797754285714286,0.343780000000016,-2.63026,0.23704
